latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-18.09,-62.538,314,1,1,2016-12-18,0250,T,88,6.0NRT,295.1,10.4,N
-18.092,-62.547,314.1,1,1,2016-12-18,0250,T,89,6.0NRT,295.3,10.4,N
-17.89,-61.367,306,1.1,1,2016-12-18,0250,T,67,6.0NRT,293.1,5.6,N
-17.891,-61.377,318.3,1.1,1,2016-12-18,0250,T,97,6.0NRT,293.1,16,N
-18.081,-62.732,307.7,1,1,2016-12-18,0250,T,72,6.0NRT,295.2,5.7,N
-18.083,-62.742,354.2,1,1,2016-12-18,0250,T,100,6.0NRT,297.5,69.7,N
-18.084,-62.751,355.9,1,1,2016-12-18,0250,T,100,6.0NRT,298.2,73.4,N
-18.085,-62.76,327,1,1,2016-12-18,0250,T,100,6.0NRT,296,23,N
-17.938,-62.501,340,1,1,2016-12-18,0250,T,100,6.0NRT,297.4,41.6,N
-17.939,-62.511,325.5,1,1,2016-12-18,0250,T,100,6.0NRT,295.7,21.6,N
-17.965,-62.689,305.1,1,1,2016-12-18,0250,T,63,6.0NRT,294.8,4.3,N
-17.866,-62.075,305.3,1,1,2016-12-18,0250,T,64,6.0NRT,294.5,4.7,N
-17.929,-62.503,324.8,1,1,2016-12-18,0250,T,100,6.0NRT,295.1,20.6,N
-17.93,-62.512,315.2,1,1,2016-12-18,0250,T,91,6.0NRT,294.8,11.4,N
-17.895,-62.456,307.8,1,1,2016-12-18,0250,T,73,6.0NRT,294.8,5.6,N
-17.877,-62.459,314.2,1,1,2016-12-18,0250,T,83,6.0NRT,295.3,9.6,N
-17.878,-62.469,327.8,1,1,2016-12-18,0250,T,100,6.0NRT,295.9,23.2,N
-17.881,-62.488,304.7,1,1,2016-12-18,0250,T,61,6.0NRT,294.6,3.8,N
-17.578,-60.53,306.7,1.2,1.1,2016-12-18,0250,T,69,6.0NRT,290.9,8.1,N
-17.579,-60.54,303.2,1.2,1.1,2016-12-18,0250,T,45,6.0NRT,291.1,5.6,N
-17.866,-62.451,320,1,1,2016-12-18,0250,T,99,6.0NRT,295.3,15.5,N
-17.867,-62.461,309.6,1,1,2016-12-18,0250,T,78,6.0NRT,294.7,6.9,N
-17.871,-62.547,324.9,1,1,2016-12-18,0250,T,100,6.0NRT,295.2,20.6,N
-17.872,-62.557,332.7,1,1,2016-12-18,0250,T,100,6.0NRT,295.4,30.6,N
-17.632,-61.007,304.8,1.1,1,2016-12-18,0250,T,54,6.0NRT,290.7,7.1,N
-17.859,-62.53,305.7,1,1,2016-12-18,0250,T,65,6.0NRT,294.7,4.6,N
-17.652,-61.557,311.9,1.1,1,2016-12-18,0250,T,84,6.0NRT,293.3,9.4,N
-17.653,-61.567,307.5,1.1,1,2016-12-18,0250,T,72,6.0NRT,293.6,6.1,N
-17.657,-62.089,313,1,1,2016-12-18,0250,T,86,6.0NRT,294.6,10,N
-17.658,-62.099,337,1,1,2016-12-18,0250,T,100,6.0NRT,296.1,37.8,N
-17.66,-62.108,323,1,1,2016-12-18,0250,T,100,6.0NRT,295.3,19.3,N
-17.504,-61.125,312.8,1.1,1,2016-12-18,0250,T,86,6.0NRT,287.1,15.1,N
-17.502,-61.785,309.9,1,1,2016-12-18,0250,T,79,6.0NRT,293.5,8.4,N
-17.428,-62.668,307.3,1,1,2016-12-18,0250,T,71,6.0NRT,294.2,5.5,N
-17.43,-62.677,309.5,1,1,2016-12-18,0250,T,77,6.0NRT,294.2,7,N
-17.335,-62.341,320.4,1,1,2016-12-18,0250,T,100,6.0NRT,293.7,17.1,N
-13.651,-67.616,302.3,1.4,1.2,2016-12-18,0250,T,26,6.0NRT,276.3,8.1,N
-34.76,-59.698,310.4,1,1,2016-12-18,0245,T,80,6.0NRT,293.8,9.8,N
-34.762,-59.709,314.3,1,1,2016-12-18,0245,T,89,6.0NRT,294.2,12.9,N
-32.382,-65.102,307.8,1.7,1.3,2016-12-18,0245,T,72,6.0NRT,295.4,13.5,N
-32.384,-65.12,305.8,1.7,1.3,2016-12-18,0245,T,66,6.0NRT,295.4,11.1,N
-28.697,-55.91,305.3,1.4,1.2,2016-12-18,0245,T,64,6.0NRT,292.5,9,N
-29.574,-62.068,328.9,1.1,1,2016-12-18,0245,T,100,6.0NRT,296.4,28.2,N
-29.564,-62.07,324.1,1.1,1,2016-12-18,0245,T,100,6.0NRT,295.9,21.5,N
-29.534,-62.052,309.2,1.1,1,2016-12-18,0245,T,35,6.0NRT,295.7,7.2,N
9.378,-64.516,307.3,1.5,1.2,2016-12-18,0300,T,59,6.0NRT,289.9,11.9,N
9.376,-64.53,302.2,1.5,1.2,2016-12-18,0300,T,8,6.0NRT,287.3,6.7,N
9.369,-64.522,310.9,1.5,1.2,2016-12-18,0300,T,81,6.0NRT,290.2,16.6,N
9.641,-63.56,306.5,1.8,1.3,2016-12-18,0300,T,57,6.0NRT,280.7,18.6,N
9.62,-63.722,325.7,1.8,1.3,2016-12-18,0300,T,100,6.0NRT,279,56.8,N
9.618,-63.738,312.2,1.8,1.3,2016-12-18,0300,T,84,6.0NRT,280.5,27.6,N
9.653,-63.562,312.4,1.8,1.3,2016-12-18,0300,T,85,6.0NRT,280.5,27.7,N
9.644,-63.627,300.1,1.8,1.3,2016-12-18,0300,T,5,6.0NRT,272,11,N
9.658,-63.612,308.8,1.8,1.3,2016-12-18,0300,T,44,6.0NRT,275.8,21.5,N
9.656,-63.628,332.7,1.8,1.3,2016-12-18,0300,T,100,6.0NRT,273.7,79.3,N
9.731,-63.478,308.6,1.8,1.3,2016-12-18,0300,T,75,6.0NRT,281.8,23.5,N
10.055,-64.85,304.6,1.5,1.2,2016-12-18,0300,T,56,6.0NRT,291.2,7.4,N
10.053,-64.863,310.9,1.5,1.2,2016-12-18,0300,T,81,6.0NRT,292,14,N
10.061,-64.891,310.7,1.5,1.2,2016-12-18,0300,T,56,6.0NRT,292.6,12.6,N
10.058,-64.856,314.6,1.5,1.2,2016-12-18,0300,T,90,6.0NRT,292.1,18.7,N
10.064,-64.898,307.6,1.5,1.2,2016-12-18,0300,T,30,6.0NRT,292.4,8.9,N
9.781,-67.783,300.5,1,1,2016-12-18,0300,T,29,6.0NRT,289.5,3.6,N
9.743,-70.374,301,1.1,1,2016-12-18,0300,T,37,6.0NRT,290.4,4,N
11.74,-70.193,307.9,1,1,2016-12-18,0300,T,57,6.0NRT,296.8,6.3,N
-9.127,-61.467,304.4,1.3,1.1,2016-12-18,0255,T,60,6.0NRT,285.9,8.1,N
5.487,-68.858,307.6,1,1,2016-12-18,0255,T,72,6.0NRT,292.6,6.2,N
-3.584,-38.857,316,1.1,1,2016-12-18,0415,A,92,6.0NRT,292,13.9,N
-12.622,-39.701,310.4,1.2,1.1,2016-12-18,0415,A,80,6.0NRT,282.6,13.9,N
-12.624,-39.69,301.9,1.2,1.1,2016-12-18,0415,A,45,6.0NRT,283,6.8,N
-20.234,-40.243,305,1.4,1.2,2016-12-18,0415,A,20,6.0NRT,290.9,9.3,N
-19.98,-44.104,303.4,1,1,2016-12-18,0415,A,55,6.0NRT,287,6.2,D
-19.981,-44.095,303.9,1,1,2016-12-18,0415,A,57,6.0NRT,288.3,6.6,D
-22.901,-43.728,300.4,1,1,2016-12-18,0420,A,25,6.0NRT,287.1,3.9,N
-22.91,-43.729,300.7,1,1,2016-12-18,0420,A,32,6.0NRT,287.4,4,N
12.519,-87.035,307.8,2.5,1.5,2016-12-18,0435,T,73,6.0NRT,293,28.1,N
12.516,-87.058,313.1,2.5,1.5,2016-12-18,0435,T,86,6.0NRT,293.2,42.3,N
12.512,-87.041,305.2,2.5,1.5,2016-12-18,0435,T,63,6.0NRT,292.8,22.1,N
12.526,-87.043,307.7,2.5,1.5,2016-12-18,0435,T,72,6.0NRT,293,28.8,N
12.661,-87.247,303,2.4,1.5,2016-12-18,0435,T,53,6.0NRT,292.4,17.9,N
10.088,-62.255,305.4,1,1,2016-12-18,0550,A,29,6.0NRT,292.9,4.5,N
10.214,-64.613,307.2,1.1,1.1,2016-12-18,0550,A,71,6.0NRT,293.7,7.8,N
10.068,-64.891,307.7,1.2,1.1,2016-12-18,0550,A,58,6.0NRT,294.1,6.9,N
10.059,-64.892,310.7,1.2,1.1,2016-12-18,0550,A,80,6.0NRT,293.4,9.7,N
9.741,-63.476,310.8,1,1,2016-12-18,0550,A,81,6.0NRT,277.9,11.6,N
9.74,-63.467,321.8,1,1,2016-12-18,0550,A,100,6.0NRT,281.1,21.3,N
9.702,-63.529,317.3,1,1,2016-12-18,0550,A,95,6.0NRT,289.6,16.7,N
9.701,-63.52,301.5,1,1,2016-12-18,0550,A,31,6.0NRT,283.1,5.4,N
9.661,-63.618,307.1,1,1,2016-12-18,0550,A,70,6.0NRT,294.7,6.8,N
9.653,-63.562,315.7,1,1,2016-12-18,0550,A,92,6.0NRT,291.2,14.1,N
9.653,-63.628,350.4,1,1,2016-12-18,0550,A,100,6.0NRT,295,64.9,N
9.652,-63.619,387.7,1,1,2016-12-18,0550,A,100,6.0NRT,299.8,195.7,N
9.645,-63.572,311.4,1,1,2016-12-18,0550,A,83,6.0NRT,293.6,10,N
9.644,-63.563,314.9,1,1,2016-12-18,0550,A,84,6.0NRT,292.6,13.3,N
9.642,-63.554,312.5,1,1,2016-12-18,0550,A,83,6.0NRT,287.8,11.6,N
9.638,-63.716,304,1,1,2016-12-18,0550,A,18,6.0NRT,289.6,5.5,N
9.634,-63.688,309.7,1,1,2016-12-18,0550,A,78,6.0NRT,292,9.3,N
9.625,-63.69,326.6,1,1,2016-12-18,0550,A,100,6.0NRT,290.8,25.4,N
9.621,-63.729,339.7,1,1,2016-12-18,0550,A,100,6.0NRT,289.9,45.4,N
9.619,-63.719,345.2,1,1,2016-12-18,0550,A,100,6.0NRT,290.9,55.3,N
9.388,-64.547,311.7,1.1,1.1,2016-12-18,0550,A,83,6.0NRT,284.2,12.8,N
9.386,-64.537,301.2,1.1,1.1,2016-12-18,0550,A,39,6.0NRT,284.4,4.9,N
9.374,-64.519,302.2,1.1,1,2016-12-18,0550,A,40,6.0NRT,285.8,5.4,N
8.661,-62.766,302.9,1,1,2016-12-18,0550,A,52,6.0NRT,292.5,4.1,N
8.652,-62.768,302.8,1,1,2016-12-18,0550,A,52,6.0NRT,292.2,4.2,N
-17.648,-62.098,302.7,2.1,1.4,2016-12-18,0555,A,23,6.0NRT,290.9,13.8,N
-17.868,-62.542,302.7,1.9,1.4,2016-12-18,0555,A,51,6.0NRT,292.2,10.7,N
-17.928,-62.499,310.1,1.9,1.4,2016-12-18,0555,A,79,6.0NRT,292.5,23,N
-18.076,-62.743,324.3,1.9,1.3,2016-12-18,0555,A,100,6.0NRT,293.7,52.7,N
-18.078,-62.725,303,1.9,1.3,2016-12-18,0555,A,52,6.0NRT,292.9,9.7,N
-18.081,-62.749,321,1.9,1.3,2016-12-18,0555,A,100,6.0NRT,293.8,44.2,N
-18.083,-62.731,310.5,1.9,1.3,2016-12-18,0555,A,80,6.0NRT,293.3,22,N
-18.171,-62.178,308.5,2.1,1.4,2016-12-18,0555,A,75,6.0NRT,291.8,21.7,N
-18.228,-63.161,303.2,1.7,1.3,2016-12-18,0555,A,54,6.0NRT,292.1,11.3,N
-18.298,-62.662,321,1.9,1.3,2016-12-18,0555,A,100,6.0NRT,293.3,45.7,N
-18.3,-62.643,310.6,1.9,1.3,2016-12-18,0555,A,80,6.0NRT,293,23,N
-18.337,-62.537,303,1.9,1.4,2016-12-18,0555,A,53,6.0NRT,292.6,10.1,N
-18.29,-63.236,309.5,1.7,1.3,2016-12-18,0555,A,77,6.0NRT,292.4,19.2,N
-18.285,-63.242,303.4,1.7,1.3,2016-12-18,0555,A,55,6.0NRT,292.4,11.8,N
-18.287,-63.226,303.3,1.7,1.3,2016-12-18,0555,A,54,6.0NRT,292.3,11.5,N
-20.397,-59.09,303,3.8,1.8,2016-12-18,0555,A,53,6.0NRT,290.1,28,N
-21.517,-61.394,307.8,2.6,1.6,2016-12-18,0555,A,73,6.0NRT,293.8,26.8,N
-21.52,-61.369,306.7,2.6,1.6,2016-12-18,0555,A,69,6.0NRT,293.8,24.1,N
-21.478,-62.18,307,2.3,1.5,2016-12-18,0555,A,49,6.0NRT,293.9,16.8,N
-21.491,-62.182,309.5,2.3,1.5,2016-12-18,0555,A,78,6.0NRT,293.9,23.2,N
-21.494,-62.16,306.5,2.3,1.5,2016-12-18,0555,A,36,6.0NRT,293.5,18.1,N
-21.487,-62.189,306.3,2.3,1.5,2016-12-18,0555,A,56,6.0NRT,293.9,15.7,N
-21.489,-62.166,314.5,2.3,1.5,2016-12-18,0555,A,89,6.0NRT,293.9,37,N
-22.312,-68.877,303,1,1,2016-12-18,0555,A,53,6.0NRT,282,9.4,N
-24.688,-63.426,307.3,2.1,1.4,2016-12-18,0555,A,71,6.0NRT,294.6,17.6,N
-23.822,-70.31,301.2,1,1,2016-12-18,0555,A,38,6.0NRT,286.1,7.3,N
-26.427,-69.474,302.9,1,1,2016-12-18,0600,A,52,6.0NRT,280.1,9.4,N
-29.567,-62.065,309,2.9,1.6,2016-12-18,0600,A,76,6.0NRT,293.1,38,N
-32.804,-70.95,301.5,1,1,2016-12-18,0600,A,42,6.0NRT,286.3,7.1,N
12.663,-87.242,303,1,1,2016-12-18,0725,A,53,6.0NRT,292.5,5.7,N
11.989,-86.169,338.9,1,1,2016-12-18,0725,A,100,6.0NRT,292.7,42.1,N
11.988,-86.16,321.4,1,1,2016-12-18,0725,A,100,6.0NRT,292.3,19.2,N
-0.601,-49.395,319.5,1.1,1,2016-12-18,1340,T,31,6.0NRT,294.2,11.2,D
-2.988,-42.004,322.9,2.1,1.4,2016-12-18,1340,T,0,6.0NRT,281,52.4,D
-12.399,-45.434,313.2,1.6,1.3,2016-12-18,1340,T,34,6.0NRT,295.8,10.1,D
-18.159,-50.264,321.7,1,1,2016-12-18,1345,T,31,6.0NRT,305.6,10.8,D
-18.01,-51.421,314,1,1,2016-12-18,1345,T,44,6.0NRT,295.6,5.4,D
-18.294,-50.076,317,1,1,2016-12-18,1345,T,53,6.0NRT,302.8,8,D
-19.788,-48.725,320,1.2,1.1,2016-12-18,1345,T,54,6.0NRT,302.7,14.2,D
-19.562,-50.805,321.3,1,1,2016-12-18,1345,T,52,6.0NRT,304.1,8.3,D
-20.197,-47.826,317.7,1.4,1.2,2016-12-18,1345,T,58,6.0NRT,299.5,14,D
-20.571,-47.664,312.2,1.5,1.2,2016-12-18,1345,T,40,6.0NRT,293,7.8,D
-20.381,-52.129,330.9,1,1,2016-12-18,1345,T,81,6.0NRT,305.3,17.3,D
-21.482,-48.128,318,1.4,1.2,2016-12-18,1345,T,55,6.0NRT,301,13.9,D
-20.114,-59.331,330.7,2.4,1.5,2016-12-18,1345,T,83,6.0NRT,292.7,71.5,D
-22.055,-46.973,316.4,1.7,1.3,2016-12-18,1345,T,52,6.0NRT,298.2,15.7,D
-22.128,-47.802,313.1,1.5,1.2,2016-12-18,1345,T,33,6.0NRT,296,9.2,D
-22.854,-48.329,316.9,1.4,1.2,2016-12-18,1345,T,27,6.0NRT,301.8,13.6,D
-23.345,-46.837,313.5,1.8,1.3,2016-12-18,1345,T,54,6.0NRT,295.8,18.4,D
-23.406,-46.887,312,1.8,1.3,2016-12-18,1345,T,45,6.0NRT,296,15,D
-21.646,-61.084,326.7,3,1.7,2016-12-18,1345,T,78,6.0NRT,297.1,85.8,D
-21.652,-61.055,316.3,3,1.6,2016-12-18,1345,T,33,6.0NRT,296.4,33.1,D
-25.191,-49.476,307.7,1.3,1.1,2016-12-18,1345,T,54,6.0NRT,291.2,8.5,D
-23.451,-60.997,316.1,2.7,1.6,2016-12-18,1345,T,61,6.0NRT,298.7,26.9,D
-24.808,-57.467,316.2,1.5,1.2,2016-12-18,1345,T,36,6.0NRT,298.2,9.7,D
-24.696,-63.419,314.4,3.8,1.8,2016-12-18,1345,T,55,6.0NRT,298,38.5,D
-26.56,-57.686,318.7,1.4,1.2,2016-12-18,1345,T,37,6.0NRT,301.4,13.2,D
-27.205,-57.053,318.2,1.3,1.1,2016-12-18,1345,T,40,6.0NRT,300.3,10.3,D
-27.282,-57.141,314.8,1.3,1.1,2016-12-18,1345,T,43,6.0NRT,298.1,6.4,D
-27.501,-57.422,316.7,1.3,1.1,2016-12-18,1345,T,45,6.0NRT,300.6,9.3,D
-27.629,-61.526,318.1,2.4,1.5,2016-12-18,1345,T,41,6.0NRT,300.7,23.3,D
-29.191,-58.778,321,1.5,1.2,2016-12-18,1345,T,36,6.0NRT,304,14.9,D
-30.496,-51.979,315.8,1.1,1.1,2016-12-18,1345,T,47,6.0NRT,298.9,8,D
-30.831,-53.83,319.2,1,1,2016-12-18,1345,T,65,6.0NRT,294.2,10.2,D
-29.544,-62.044,328.1,2.3,1.5,2016-12-18,1345,T,74,6.0NRT,298.4,53,D
-29.538,-62.05,327.3,2.3,1.5,2016-12-18,1345,T,66,6.0NRT,298.9,48.6,D
-29.564,-62.057,322.6,2.3,1.5,2016-12-18,1345,T,59,6.0NRT,299,33.9,D
-38.374,-63.536,345.3,1.8,1.3,2016-12-18,1350,T,92,6.0NRT,306.8,94.4,D
-38.378,-63.545,339.8,1.8,1.3,2016-12-18,1350,T,88,6.0NRT,309.3,66.7,D
-38.383,-63.525,330.1,1.8,1.3,2016-12-18,1350,T,69,6.0NRT,307.5,32.5,D
-39.553,-64.375,327,1.9,1.3,2016-12-18,1350,T,73,6.0NRT,310.6,29.3,D
-39.557,-64.353,364.6,1.9,1.3,2016-12-18,1350,T,100,6.0NRT,313.2,214.8,D
-39.569,-64.357,321.7,1.9,1.3,2016-12-18,1350,T,37,6.0NRT,307.8,15,D
-39.713,-63.79,325.9,1.7,1.3,2016-12-18,1350,T,69,6.0NRT,308.7,25.9,D
11.736,-70.191,316.6,1,1,2016-12-18,1515,T,19,6.0NRT,300.4,6.8,D
11.041,-70.669,320.6,1,1,2016-12-18,1515,T,69,6.0NRT,302.1,8.2,D
11.04,-70.66,323.1,1,1,2016-12-18,1515,T,76,6.0NRT,301.6,10.8,D
10.059,-64.886,316.9,1.8,1.3,2016-12-18,1515,T,22,6.0NRT,295.9,18.1,D
9.734,-63.473,313.4,2.3,1.5,2016-12-18,1515,T,69,6.0NRT,283.1,32.6,D
9.643,-63.558,312.9,2.3,1.5,2016-12-18,1515,T,38,6.0NRT,283.7,29.7,D
9.619,-63.728,331.6,2.2,1.4,2016-12-18,1515,T,81,6.0NRT,287.1,82.7,D
10.232,-67.539,321.5,1.2,1.1,2016-12-18,1515,T,33,6.0NRT,298.8,11.3,D
9.62,-63.733,322.1,2.2,1.4,2016-12-18,1515,T,74,6.0NRT,288.2,53.5,D
10.046,-67.527,313.7,1.2,1.1,2016-12-18,1515,T,38,6.0NRT,298.2,8.4,D
9.389,-64.545,312.9,1.9,1.4,2016-12-18,1515,T,65,6.0NRT,298.5,16.2,D
9.669,-67.663,313,1.2,1.1,2016-12-18,1515,T,58,6.0NRT,297.7,7.8,D
9.667,-67.653,316.1,1.2,1.1,2016-12-18,1515,T,69,6.0NRT,298.1,11.2,D
9.391,-67.321,319.3,1.2,1.1,2016-12-18,1515,T,70,6.0NRT,298.2,13.5,D
9.389,-67.31,326.9,1.2,1.1,2016-12-18,1515,T,80,6.0NRT,301.9,24.2,D
9.119,-67.094,324.7,1.3,1.1,2016-12-18,1515,T,77,6.0NRT,300.3,20.7,D
9.118,-67.082,318.6,1.3,1.1,2016-12-18,1515,T,69,6.0NRT,302.6,11.7,D
9.4,-69.043,317.5,1,1,2016-12-18,1515,T,70,6.0NRT,291.6,10.7,D
9.042,-67.512,318.9,1.2,1.1,2016-12-18,1515,T,54,6.0NRT,302,9.2,D
9.435,-70.772,315.8,1,1,2016-12-18,1515,T,66,6.0NRT,300.4,6.9,D
8.777,-67.065,316.6,1.3,1.1,2016-12-18,1515,T,53,6.0NRT,302.6,7.1,D
8.807,-67.589,315.7,1.2,1.1,2016-12-18,1515,T,34,6.0NRT,300.6,7,D
8.713,-67.051,320.3,1.3,1.1,2016-12-18,1515,T,65,6.0NRT,303.2,12.5,D
8.603,-66.603,318.6,1.4,1.2,2016-12-18,1515,T,57,6.0NRT,304.7,11.3,D
8.658,-67.557,315.4,1.2,1.1,2016-12-18,1515,T,59,6.0NRT,302,8.5,D
8.512,-66.813,318.8,1.4,1.2,2016-12-18,1515,T,65,6.0NRT,304.9,10.5,D
8.51,-66.801,328.3,1.4,1.2,2016-12-18,1515,T,81,6.0NRT,305,26.1,D
8.48,-66.679,323.7,1.4,1.2,2016-12-18,1515,T,77,6.0NRT,303.6,16.7,D
8.474,-66.96,318.8,1.3,1.1,2016-12-18,1515,T,71,6.0NRT,302.5,10.7,D
8.41,-66.683,320.3,1.4,1.2,2016-12-18,1515,T,73,6.0NRT,303.8,15.3,D
8.405,-67.038,319.9,1.3,1.1,2016-12-18,1515,T,72,6.0NRT,302.3,13.8,D
8.403,-67.027,323.3,1.3,1.1,2016-12-18,1515,T,77,6.0NRT,301,19.5,D
8.376,-66.921,315.2,1.3,1.1,2016-12-18,1515,T,48,6.0NRT,301,8.4,D
8.136,-65.601,315.5,1.7,1.3,2016-12-18,1515,T,58,6.0NRT,300.9,16,D
7.978,-65.117,313.1,1.8,1.3,2016-12-18,1515,T,21,6.0NRT,294.6,14.7,D
7.787,-66.682,311.9,1.4,1.2,2016-12-18,1515,T,51,6.0NRT,298.1,6.6,D
6.95,-67.433,318.9,1.3,1.1,2016-12-18,1515,T,73,6.0NRT,300.9,12.3,D
6.78,-67.928,318.4,1.2,1.1,2016-12-18,1515,T,72,6.0NRT,298.2,11.2,D
6.812,-68.527,318.6,1.1,1.1,2016-12-18,1515,T,71,6.0NRT,296.3,12.2,D
6.662,-67.69,314.7,1.3,1.1,2016-12-18,1515,T,62,6.0NRT,297.9,9,D
6.653,-67.703,312.7,1.3,1.1,2016-12-18,1515,T,46,6.0NRT,297.4,7.6,D
6.821,-69.187,313.2,1.1,1,2016-12-18,1515,T,55,6.0NRT,292.7,5.8,D
6.639,-68.215,314.4,1.2,1.1,2016-12-18,1515,T,53,6.0NRT,295.5,9.2,D
6.616,-68.131,321.7,1.2,1.1,2016-12-18,1515,T,75,6.0NRT,297.3,17.6,D
6.562,-67.906,313.5,1.2,1.1,2016-12-18,1515,T,62,6.0NRT,296.3,7,D
6.56,-67.894,313.7,1.2,1.1,2016-12-18,1515,T,63,6.0NRT,294.7,7.5,D
6.875,-70.038,311.3,1,1,2016-12-18,1515,T,53,6.0NRT,296.8,4.7,D
6.874,-70.029,312.8,1,1,2016-12-18,1515,T,59,6.0NRT,297,5.9,D
6.661,-68.748,313.7,1.1,1.1,2016-12-18,1515,T,36,6.0NRT,297.2,6.2,D
6.652,-68.749,316.8,1.1,1.1,2016-12-18,1515,T,61,6.0NRT,298.2,9.3,D
6.657,-69.812,326.8,1,1,2016-12-18,1515,T,80,6.0NRT,297.6,18.6,D
6.656,-69.803,328.1,1,1,2016-12-18,1515,T,81,6.0NRT,298.3,20.8,D
6.654,-69.794,324.3,1,1,2016-12-18,1515,T,77,6.0NRT,297.2,16.3,D
6.61,-69.621,353.3,1,1,2016-12-18,1515,T,97,6.0NRT,299,65.7,D
6.609,-69.612,328.3,1,1,2016-12-18,1515,T,81,6.0NRT,298.2,19.5,D
6.598,-69.604,318.1,1,1,2016-12-18,1515,T,51,6.0NRT,298.3,8.2,D
6.589,-69.602,323.7,1,1,2016-12-18,1515,T,76,6.0NRT,298,15.9,D
6.639,-70.184,314.7,1,1,2016-12-18,1515,T,43,6.0NRT,297.9,6.1,D
6.62,-70.177,321.4,1,1,2016-12-18,1515,T,74,6.0NRT,298.2,11.9,D
6.485,-69.281,321,1.1,1,2016-12-18,1515,T,64,6.0NRT,299.1,10.3,D
6.612,-70.187,313.8,1,1,2016-12-18,1515,T,26,6.0NRT,297.4,5,D
6.611,-70.178,315.8,1,1,2016-12-18,1515,T,51,6.0NRT,298.2,6.7,D
6.477,-69.292,331.8,1.1,1,2016-12-18,1515,T,84,6.0NRT,299.8,24.5,D
6.476,-69.282,325,1.1,1,2016-12-18,1515,T,74,6.0NRT,299.2,14.7,D
6.385,-68.684,333.9,1.1,1.1,2016-12-18,1515,T,85,6.0NRT,298.5,29.5,D
6.588,-70.463,311,1,1,2016-12-18,1515,T,47,6.0NRT,294.2,3.7,D
6.509,-70.609,316,1,1,2016-12-18,1515,T,65,6.0NRT,296.5,7.7,D
6.346,-70.013,320,1,1,2016-12-18,1515,T,56,6.0NRT,299.1,10.1,D
6.291,-69.768,322.7,1,1,2016-12-18,1515,T,73,6.0NRT,298.8,12.9,D
6.162,-69.46,315.3,1.1,1,2016-12-18,1515,T,49,6.0NRT,298.2,7.1,D
6.153,-69.461,341.4,1.1,1,2016-12-18,1515,T,90,6.0NRT,298.9,41.8,D
6.059,-68.901,317.9,1.1,1.1,2016-12-18,1515,T,43,6.0NRT,298.4,8.5,D
6.049,-68.903,324.6,1.1,1.1,2016-12-18,1515,T,77,6.0NRT,300,16.2,D
6.147,-70.101,348.1,1,1,2016-12-18,1515,T,94,6.0NRT,300.6,51.3,D
6.146,-70.092,318.1,1,1,2016-12-18,1515,T,57,6.0NRT,298.7,7.9,D
6.138,-70.102,337.8,1,1,2016-12-18,1515,T,88,6.0NRT,299.2,31.9,D
5.972,-69.849,320.2,1,1,2016-12-18,1515,T,54,6.0NRT,299.9,10.4,D
5.97,-69.84,317.8,1,1,2016-12-18,1515,T,52,6.0NRT,299.5,7.7,D
6.041,-70.626,320.5,1,1,2016-12-18,1515,T,72,6.0NRT,298.4,11.9,D
5.633,-67.924,324,1.3,1.1,2016-12-18,1515,T,77,6.0NRT,299.9,15,D
5.624,-69.198,338.8,1.1,1,2016-12-18,1515,T,88,6.0NRT,299.4,37.7,D
5.622,-69.188,323.1,1.1,1,2016-12-18,1515,T,74,6.0NRT,299,14.1,D
5.871,-70.97,314.2,1,1,2016-12-18,1515,T,60,6.0NRT,297,6.3,D
5.656,-69.772,317.9,1,1,2016-12-18,1515,T,65,6.0NRT,299.8,7.7,D
5.527,-70.518,313.6,1,1,2016-12-18,1515,T,55,6.0NRT,298.5,4.9,D
5.411,-69.798,326.6,1,1,2016-12-18,1515,T,73,6.0NRT,298.3,16.5,D
5.41,-69.789,328.7,1,1,2016-12-18,1515,T,80,6.0NRT,299.6,19.4,D
5.408,-69.779,322.7,1,1,2016-12-18,1515,T,74,6.0NRT,298.8,12.2,D
5.403,-69.809,317.5,1,1,2016-12-18,1515,T,64,6.0NRT,296.7,8.2,D
5.402,-69.799,316.1,1,1,2016-12-18,1515,T,37,6.0NRT,296.6,6,D
5.089,-68.254,312.8,1.2,1.1,2016-12-18,1515,T,49,6.0NRT,286.6,7.6,D
5.343,-70.33,315,1,1,2016-12-18,1515,T,60,6.0NRT,298,6.2,D
5.188,-70.216,341.6,1,1,2016-12-18,1515,T,91,6.0NRT,299.2,39.3,D
5.186,-70.207,322.9,1,1,2016-12-18,1515,T,75,6.0NRT,297.1,12.8,D
4.932,-68.5,322,1.2,1.1,2016-12-18,1515,T,75,6.0NRT,297.3,14.3,D
4.93,-68.49,319.8,1.2,1.1,2016-12-18,1515,T,72,6.0NRT,297.3,12,D
5.179,-70.218,328.2,1,1,2016-12-18,1515,T,81,6.0NRT,297,18.9,D
4.922,-68.502,325.4,1.2,1.1,2016-12-18,1515,T,78,6.0NRT,295.1,17.9,D
4.92,-68.491,328.7,1.2,1.1,2016-12-18,1515,T,82,6.0NRT,295.3,23.5,D
5.086,-69.721,320.4,1.1,1,2016-12-18,1515,T,30,6.0NRT,298.2,8.7,D
5.082,-69.693,318.2,1.1,1,2016-12-18,1515,T,40,6.0NRT,298.3,6.8,D
