latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-13.313,-62.297,333.8,1.5,1.2,2016-10-18,14:15,T,86,5.0       ,301.5,42.5
-13.324,-62.299,328.1,1.5,1.2,2016-10-18,14:15,T,63,5.0       ,299.7,27.5
-13.358,-62.291,334,1.5,1.2,2016-10-18,14:15,T,80,5.0       ,299.6,46.4
-13.36,-62.278,332.7,1.5,1.2,2016-10-18,14:15,T,64,5.0       ,302.3,41.3
-13.259,-62.963,324.9,1.6,1.3,2016-10-18,14:15,T,65,5.0       ,304.3,35.3
-13.371,-62.28,355.9,1.5,1.2,2016-10-18,14:15,T,98,5.0       ,301.4,128.7
-13.373,-62.266,341.1,1.5,1.2,2016-10-18,14:15,T,80,5.0       ,300.1,71
-13.27,-62.965,322.6,1.6,1.3,2016-10-18,14:15,T,58,5.0       ,303.2,28.8
-13.443,-61.902,320.8,1.4,1.2,2016-10-18,14:15,T,47,5.0       ,303.8,18.3
-14.404,-55.764,323.9,1.2,1.1,2016-10-18,14:15,T,70,5.0       ,301.2,17.9
-15.228,-48.915,322.9,3.8,1.8,2016-10-18,14:15,T,53,5.0       ,293.8,112
-13.137,-64.092,343.1,2,1.4,2016-10-18,14:15,T,92,5.0       ,289.7,128.3
-13.146,-64.189,328.1,2,1.4,2016-10-18,14:15,T,81,5.0       ,289,59.7
-13.538,-61.821,323.1,1.4,1.2,2016-10-18,14:15,T,38,5.0       ,304.1,22
-13.158,-64.191,348.1,2,1.4,2016-10-18,14:15,T,94,5.0       ,287.2,162.9
-13.161,-64.173,327.7,2,1.4,2016-10-18,14:15,T,81,5.0       ,286.8,61.3
-13.546,-61.835,328.2,1.4,1.2,2016-10-18,14:15,T,45,5.0       ,302.2,32.2
-13.548,-61.823,330.4,1.4,1.2,2016-10-18,14:15,T,61,5.0       ,305.9,37.1
-13.558,-61.824,332.5,1.4,1.2,2016-10-18,14:15,T,45,5.0       ,303.7,40.2
-13.562,-61.799,339.1,1.4,1.2,2016-10-18,14:15,T,74,5.0       ,305.3,54.2
-13.571,-61.814,348.7,1.4,1.2,2016-10-18,14:15,T,95,5.0       ,302.8,84.6
-10.072,-51.65,347.3,1.9,1.4,2016-10-18,14:10,T,94,5.0       ,300.2,142.9
-10.075,-51.632,346.9,1.9,1.4,2016-10-18,14:10,T,94,5.0       ,300.9,136.3
-10.077,-51.614,364.1,1.9,1.4,2016-10-18,14:10,T,100,5.0       ,302,245
-10.084,-51.651,350.3,1.9,1.4,2016-10-18,14:10,T,95,5.0       ,301.9,160
-10.087,-51.634,343.2,1.9,1.4,2016-10-18,14:10,T,92,5.0       ,300.7,116.4
-10.089,-51.616,363.2,1.9,1.4,2016-10-18,14:10,T,100,5.0       ,299.9,239.8
-10.133,-51.29,327.5,2.1,1.4,2016-10-18,14:10,T,81,5.0       ,300.9,54.4
-10.076,-51.657,348,1.9,1.4,2016-10-18,14:10,T,94,5.0       ,300.7,146
-10.078,-51.639,350.4,1.9,1.4,2016-10-18,14:10,T,95,5.0       ,301.5,158.9
-10.08,-51.621,384.5,1.9,1.4,2016-10-18,14:10,T,100,5.0       ,303.3,443
-10.083,-51.604,333.4,2,1.4,2016-10-18,14:10,T,85,5.0       ,300.4,68.5
-10.008,-52.286,316.1,1.7,1.3,2016-10-18,14:10,T,57,5.0       ,301.9,21.9
-10.093,-51.623,334.6,1.9,1.4,2016-10-18,14:10,T,86,5.0       ,299,75
-10.134,-51.296,323.8,2.1,1.4,2016-10-18,14:10,T,77,5.0       ,300.8,42.3
-9.788,-54.022,320.7,1.3,1.1,2016-10-18,14:10,T,42,5.0       ,304.9,21.3
-9.856,-53.522,318.9,1.4,1.2,2016-10-18,14:10,T,59,5.0       ,304.1,21.5
-10.045,-52.178,316.5,1.8,1.3,2016-10-18,14:10,T,32,5.0       ,301.3,21.5
-9.374,-57.195,338.8,1,1,2016-10-18,14:10,T,89,5.0       ,297.2,38.8
-9.381,-57.205,324.8,1,1,2016-10-18,14:10,T,69,5.0       ,298.2,16.5
-10.497,-49.07,318.8,3.1,1.7,2016-10-18,14:10,T,51,5.0       ,299.3,44.5
-10.678,-47.73,319.8,4,1.9,2016-10-18,14:10,T,62,5.0       ,297,66.6
-9.238,-58.472,315.7,1,1,2016-10-18,14:10,T,64,5.0       ,298.4,10.7
-10.683,-47.736,317,4,1.9,2016-10-18,14:10,T,41,5.0       ,295.7,50
-9.623,-56.117,311.2,1,1,2016-10-18,14:10,T,35,5.0       ,297.4,5.7
-9.625,-56.108,312,1,1,2016-10-18,14:10,T,33,5.0       ,297.4,6.3
-10.162,-52.344,323.5,1.7,1.3,2016-10-18,14:10,T,76,5.0       ,301,30.7
-10.526,-49.674,325.1,2.8,1.6,2016-10-18,14:10,T,31,5.0       ,300.8,36.6
-9.669,-56.054,319.8,1,1,2016-10-18,14:10,T,46,5.0       ,303.5,13.4
-9.742,-55.605,316.4,1.1,1,2016-10-18,14:10,T,52,5.0       ,300.1,8.6
-9.508,-57.282,347.5,1,1,2016-10-18,14:10,T,94,5.0       ,300.9,55.4
-10.49,-50.002,324,2.6,1.6,2016-10-18,14:10,T,12,5.0       ,301.3,45
-10.064,-53.575,321.6,1.4,1.2,2016-10-18,14:10,T,63,5.0       ,305,24.9
-10.066,-53.563,316.6,1.4,1.2,2016-10-18,14:10,T,36,5.0       ,302.7,16.3
-8.571,-63.664,314.8,2.3,1.5,2016-10-18,14:10,T,25,5.0       ,292.4,32.6
-9.681,-56.731,321.5,1,1,2016-10-18,14:10,T,71,5.0       ,299.5,13.9
-10.222,-52.834,316.2,1.6,1.2,2016-10-18,14:10,T,20,5.0       ,302.3,19.9
-9.147,-60.522,315.6,1.3,1.1,2016-10-18,14:10,T,64,5.0       ,296.4,15.7
-10.102,-54.118,320,1.3,1.1,2016-10-18,14:10,T,30,5.0       ,302.1,13.5
-10.108,-54.071,320.4,1.3,1.1,2016-10-18,14:10,T,69,5.0       ,300.6,16.1
-10.11,-54.06,336.4,1.3,1.1,2016-10-18,14:10,T,87,5.0       ,301,49.9
-9.602,-57.706,312.8,1,1,2016-10-18,14:10,T,56,5.0       ,297.4,8.1
-9.784,-56.528,319.2,1,1,2016-10-18,14:10,T,45,5.0       ,303.2,10.9
-9.655,-57.473,321,1,1,2016-10-18,14:10,T,73,5.0       ,303.1,13.4
-10.205,-53.884,335.9,1.3,1.1,2016-10-18,14:10,T,87,5.0       ,303.1,54
-10.215,-53.886,320.3,1.3,1.1,2016-10-18,14:10,T,34,5.0       ,302.5,20
-9.319,-60.336,321.5,1.3,1.1,2016-10-18,14:10,T,74,5.0       ,299.3,15.9
-10.255,-53.959,323.4,1.3,1.1,2016-10-18,14:10,T,76,5.0       ,301.5,23.9
-10.101,-55.351,330.7,1.1,1.1,2016-10-18,14:10,T,83,5.0       ,300.1,28.8
-10.111,-55.353,318.6,1.1,1.1,2016-10-18,14:10,T,52,5.0       ,299.5,11.1
-13.284,-54.69,321.4,1.3,1.1,2016-10-18,14:10,T,49,5.0       ,305,17.7
-12.069,-62.849,319.2,1.7,1.3,2016-10-18,14:10,T,41,5.0       ,299.5,24.6
-13.289,-54.812,320.7,1.3,1.1,2016-10-18,14:10,T,52,5.0       ,304.7,19.8
-12.714,-59.007,317.9,1,1,2016-10-18,14:10,T,33,5.0       ,299.5,9.1
-12.719,-58.979,321.3,1,1,2016-10-18,14:10,T,41,5.0       ,303.5,11.7
-13.468,-53.715,329.8,1.5,1.2,2016-10-18,14:10,T,69,5.0       ,301.4,44.8
-12.822,-58.347,325.1,1,1,2016-10-18,14:10,T,33,5.0       ,302.2,17.3
-12.824,-58.338,326.1,1,1,2016-10-18,14:10,T,68,5.0       ,302.2,19.2
-12.833,-58.339,320.2,1,1,2016-10-18,14:10,T,71,5.0       ,299,12.9
-13.316,-54.905,321.4,1.3,1.1,2016-10-18,14:10,T,74,5.0       ,304.2,23.6
-11.776,-64.962,314.3,2.5,1.5,2016-10-18,14:10,T,59,5.0       ,291.8,31.8
-12.899,-58.2,317.4,1,1,2016-10-18,14:10,T,43,5.0       ,299.5,11.1
-12.968,-57.799,323.1,1,1,2016-10-18,14:10,T,47,5.0       ,304.1,14.6
-13.078,-57.041,316.4,1,1,2016-10-18,14:10,T,66,5.0       ,301.5,10.5
-13.112,-56.804,316.7,1,1,2016-10-18,14:10,T,66,5.0       ,302.2,11.2
-13.297,-55.496,320.5,1.2,1.1,2016-10-18,14:10,T,43,5.0       ,305.7,16
-13.387,-54.915,322.4,1.3,1.1,2016-10-18,14:10,T,27,5.0       ,304.9,21.7
-13.216,-56.25,315.7,1.1,1,2016-10-18,14:10,T,33,5.0       ,301.6,9.8
-13.648,-52.929,325.9,1.8,1.3,2016-10-18,14:10,T,53,5.0       ,302.8,30.6
-13.124,-56.976,323.9,1,1,2016-10-18,14:10,T,36,5.0       ,306.8,17.4
-12.964,-58.141,321.9,1,1,2016-10-18,14:10,T,28,5.0       ,302.7,14.2
-13.134,-56.968,322.4,1,1,2016-10-18,14:10,T,25,5.0       ,304.9,15.8
-12.973,-58.142,320.2,1,1,2016-10-18,14:10,T,20,5.0       ,301.2,12
-13.124,-57.101,321,1,1,2016-10-18,14:10,T,32,5.0       ,304.9,14.3
-13.242,-56.274,320.8,1.1,1,2016-10-18,14:10,T,43,5.0       ,304.3,15.2
-12.906,-58.648,320.9,1,1,2016-10-18,14:10,T,63,5.0       ,303.1,14.8
-13.181,-56.898,322,1,1,2016-10-18,14:10,T,19,5.0       ,304.2,14.5
-13.164,-57.145,320.4,1,1,2016-10-18,14:10,T,43,5.0       ,303.5,13.4
-11.91,-65.164,315.3,2.6,1.5,2016-10-18,14:10,T,60,5.0       ,288.3,48.2
-12.825,-59.844,324,1.1,1,2016-10-18,14:10,T,60,5.0       ,307.7,13.9
-12.945,-59.061,324.5,1,1,2016-10-18,14:10,T,59,5.0       ,300.2,14.8
-13.239,-57.134,331.1,1,1,2016-10-18,14:10,T,35,5.0       ,307.3,24.6
-13.61,-54.467,314.7,1.4,1.2,2016-10-18,14:10,T,62,5.0       ,299.7,12.5
-13.212,-57.387,322.8,1,1,2016-10-18,14:10,T,35,5.0       ,303.1,15
-13.297,-57.053,327.8,1,1,2016-10-18,14:10,T,81,5.0       ,306.9,24.1
-13.298,-57.043,319.2,1,1,2016-10-18,14:10,T,62,5.0       ,303.2,12.8
-12.757,-60.808,337.3,1.2,1.1,2016-10-18,14:10,T,66,5.0       ,307.3,38.2
-12.767,-60.81,352.3,1.2,1.1,2016-10-18,14:10,T,96,5.0       ,310,77.4
-12.777,-60.811,339.9,1.2,1.1,2016-10-18,14:10,T,88,5.0       ,309.4,43.7
-13.298,-57.368,323,1,1,2016-10-18,14:10,T,56,5.0       ,305.3,15.1
-13.342,-57.059,317.8,1,1,2016-10-18,14:10,T,41,5.0       ,303.2,10.5
-13.311,-57.527,321.9,1,1,2016-10-18,14:10,T,74,5.0       ,304.4,15.2
-13.37,-57.309,322.9,1,1,2016-10-18,14:10,T,42,5.0       ,305.4,14.3
-13.393,-57.217,319.1,1,1,2016-10-18,14:10,T,71,5.0       ,303.8,11.4
-12.338,-63.99,328.2,2,1.4,2016-10-18,14:10,T,75,5.0       ,300.4,52
-13.5,-56.853,322.1,1,1,2016-10-18,14:10,T,51,5.0       ,305,15.9
-12.701,-62.163,328.1,1.5,1.2,2016-10-18,14:10,T,57,5.0       ,303.5,32.4
-12.733,-62.1,324.1,1.5,1.2,2016-10-18,14:10,T,77,5.0       ,305.8,24.5
-13.531,-57.09,323,1,1,2016-10-18,14:10,T,40,5.0       ,305.2,14.4
-13.536,-57.119,323.1,1,1,2016-10-18,14:10,T,23,5.0       ,306.3,15.2
-12.783,-62.136,326.1,1.5,1.2,2016-10-18,14:10,T,48,5.0       ,305.2,26.5
-24.174,-57.557,332.2,3.6,1.8,2016-10-18,17:00,A,85,5.0       ,295.9,178.7
-24.077,-56.226,320.3,2.9,1.6,2016-10-18,17:00,A,68,5.0       ,293.9,59.2
-24.182,-57.564,326.3,3.6,1.8,2016-10-18,17:00,A,79,5.0       ,296.3,118.3
-24.166,-57.565,318,3.6,1.8,2016-10-18,17:00,A,69,5.0       ,295,56.2
-24.1,-58.72,328.6,4.3,1.9,2016-10-18,17:00,A,82,5.0       ,291.2,205.4
-23.771,-55.287,337.4,2.4,1.5,2016-10-18,17:00,A,83,5.0       ,289.9,135.5
-24.098,-58.727,323.3,4.3,1.9,2016-10-18,17:00,A,76,5.0       ,291.5,143.8
-23.552,-53.713,315.8,1.9,1.3,2016-10-18,17:00,A,41,5.0       ,287,19.3
-23.926,-58.327,321.4,4.1,1.9,2016-10-18,17:00,A,55,5.0       ,295.2,75.6
-23.872,-58.292,321.2,4,1.9,2016-10-18,17:00,A,62,5.0       ,294.6,83
-23.875,-58.332,322.6,4.1,1.9,2016-10-18,17:00,A,75,5.0       ,294.1,96.7
-23.868,-58.3,321.9,4,1.9,2016-10-18,17:00,A,70,5.0       ,294.5,89.9
-23.871,-58.34,319.3,4.1,1.9,2016-10-18,17:00,A,47,5.0       ,293.9,66.8
-23.316,-53.207,315.2,1.7,1.3,2016-10-18,17:00,A,52,5.0       ,287,16.4
-23.305,-53.208,316.4,1.7,1.3,2016-10-18,17:00,A,66,5.0       ,286.2,19.3
-23.307,-53.196,321.1,1.7,1.3,2016-10-18,17:00,A,74,5.0       ,287,29.1
-23.309,-53.213,316.3,1.7,1.3,2016-10-18,17:00,A,44,5.0       ,286.5,18
-8.576,-35.454,311.8,3.5,1.8,2016-10-18,15:25,A,51,5.0       ,295,46.1
-6.471,-35.072,334.8,3.1,1.7,2016-10-18,15:25,A,86,5.0       ,298.2,167.7
-6.474,-35.099,323,3.1,1.7,2016-10-18,15:25,A,69,5.0       ,298.5,70.9
-6.471,-35.079,335.4,3.1,1.7,2016-10-18,15:25,A,87,5.0       ,298.8,175.5
-5.223,-35.731,316.7,3.3,1.7,2016-10-18,15:25,A,62,5.0       ,296.6,45.8
-5.84,-51.429,336,1,1,2016-10-18,17:05,A,87,5.0       ,301.2,33.5
-5.649,-50.168,321.7,1.1,1,2016-10-18,17:05,A,44,5.0       ,301,13.9
-5.832,-51.44,362.7,1,1,2016-10-18,17:05,A,94,5.0       ,303.3,94
-5.834,-51.449,316.1,1,1,2016-10-18,17:05,A,31,5.0       ,300.3,8.4
-6.365,-55.351,318.6,1.4,1.2,2016-10-18,17:05,A,68,5.0       ,299.9,21.5
-5.794,-51.427,395.1,1,1,2016-10-18,17:05,A,100,5.0       ,304.7,220.8
-5.785,-51.428,368.8,1,1,2016-10-18,17:05,A,100,5.0       ,309.2,112.6
-6.056,-53.341,318,1.1,1,2016-10-18,17:05,A,64,5.0       ,300.6,13.5
-5.771,-51.394,330.7,1,1,2016-10-18,17:05,A,79,5.0       ,300.6,25.9
-4.64,-44.187,319.9,2.8,1.6,2016-10-18,17:05,A,0,5.0       ,297.2,43.2
-5.959,-53.312,382.4,1.1,1,2016-10-18,17:05,A,100,5.0       ,303.7,182.8
-5.95,-53.313,314.1,1.1,1,2016-10-18,17:05,A,55,5.0       ,299.1,8.6
-5.528,-51.438,318.2,1,1,2016-10-18,17:05,A,44,5.0       ,300.4,10.9
-6.507,-58.513,312.9,2.4,1.5,2016-10-18,17:05,A,45,5.0       ,294,28.9
-6.267,-57.884,323,2.1,1.4,2016-10-18,17:05,A,76,5.0       ,291.3,64.8
-6.27,-57.903,324.7,2.2,1.4,2016-10-18,17:05,A,78,5.0       ,292.2,72
-6.267,-57.891,328.9,2.1,1.4,2016-10-18,17:05,A,82,5.0       ,291.9,90.5
-6.27,-57.91,313,2.2,1.4,2016-10-18,17:05,A,52,5.0       ,292.8,31.8
-4.547,-46.3,359,1.9,1.4,2016-10-18,17:05,A,99,5.0       ,302,193.2
-5.952,-56.512,311.5,1.7,1.3,2016-10-18,17:05,A,49,5.0       ,294.8,15.7
-5.14,-50.977,325.3,1,1,2016-10-18,17:05,A,68,5.0       ,302.4,19.1
-4.955,-50.715,363.1,1,1,2016-10-18,17:05,A,94,5.0       ,303.7,98.4
-4.93,-50.804,432.5,1,1,2016-10-18,17:05,A,100,5.0       ,312.1,515.9
-4.693,-49.487,321.7,1.2,1.1,2016-10-18,17:05,A,65,5.0       ,298.6,14.8
-4.603,-49.634,364.5,1.2,1.1,2016-10-18,17:05,A,100,5.0       ,300.1,120.6
-6.244,-62.068,311.6,4.6,2,2016-10-18,17:05,A,38,5.0       ,292.5,91.4
-4.672,-50.927,326,1,1,2016-10-18,17:05,A,53,5.0       ,299.4,20.8
-4.663,-50.924,331.5,1,1,2016-10-18,17:05,A,84,5.0       ,300.7,29.5
-4.31,-49.654,315.6,1.2,1.1,2016-10-18,17:05,A,0,5.0       ,294.5,12.4
-4.452,-50.73,325.4,1,1,2016-10-18,17:05,A,79,5.0       ,300.8,20.3
-4.266,-49.645,334.8,1.2,1.1,2016-10-18,17:05,A,0,5.0       ,292.1,45.6
-3.539,-45.546,322.9,2.3,1.5,2016-10-18,17:05,A,25,5.0       ,294.9,40.8
-4.553,-52.661,346.8,1,1,2016-10-18,17:05,A,88,5.0       ,298,58.8
-4.85,-56.154,320.1,1.5,1.2,2016-10-18,17:05,A,72,5.0       ,296.6,27.1
-4.82,-55.881,313.1,1.4,1.2,2016-10-18,17:05,A,49,5.0       ,294.9,12.6
-4.847,-56.146,315.2,1.5,1.2,2016-10-18,17:05,A,45,5.0       ,296.9,17.4
-3.649,-47.867,319.4,1.5,1.2,2016-10-18,17:05,A,0,5.0       ,294.9,25.2
-4.832,-56.12,322.2,1.5,1.2,2016-10-18,17:05,A,75,5.0       ,295.7,31.6
-4.814,-56.15,340.3,1.5,1.2,2016-10-18,17:05,A,85,5.0       ,295,83.1
-4.761,-55.928,349.9,1.4,1.2,2016-10-18,17:05,A,95,5.0       ,296.8,108.6
-4.771,-56.074,319.5,1.5,1.2,2016-10-18,17:05,A,67,5.0       ,293.7,27.5
-4.715,-55.942,403,1.4,1.2,2016-10-18,17:05,A,100,5.0       ,300,460.4
-4.716,-55.955,353.3,1.5,1.2,2016-10-18,17:05,A,97,5.0       ,295.9,122.2
-3.966,-50.814,326.7,1,1,2016-10-18,17:05,A,75,5.0       ,298.2,22.5
-3.844,-50.174,341.8,1.1,1.1,2016-10-18,17:05,A,91,5.0       ,288.2,57
-4.633,-55.746,324.8,1.4,1.2,2016-10-18,17:05,A,78,5.0       ,297,37
-4.635,-55.758,329.2,1.4,1.2,2016-10-18,17:05,A,82,5.0       ,296.2,46.3
-4.637,-55.771,326.1,1.4,1.2,2016-10-18,17:05,A,79,5.0       ,293.1,37.7
-4.495,-54.813,322.6,1.2,1.1,2016-10-18,17:05,A,45,5.0       ,298.1,22.3
-5.219,-60.244,318.5,3.2,1.7,2016-10-18,17:05,A,70,5.0       ,289.7,89.3
-5.222,-60.272,318.5,3.2,1.7,2016-10-18,17:05,A,70,5.0       ,289.2,90.3
-4.485,-54.814,463,1.2,1.1,2016-10-18,17:05,A,100,5.0       ,313.7,1179.8
-4.486,-54.825,448.1,1.2,1.1,2016-10-18,17:05,A,100,5.0       ,311,897.1
-4.483,-54.809,370.4,1.2,1.1,2016-10-18,17:05,A,100,5.0       ,299.4,157.2
-4.485,-54.82,465.9,1.2,1.1,2016-10-18,17:05,A,100,5.0       ,322,1239.9
-4.473,-54.81,337.2,1.2,1.1,2016-10-18,17:05,A,88,5.0       ,295.7,50
-4.475,-54.821,384,1.2,1.1,2016-10-18,17:05,A,100,5.0       ,302.4,227.1
-4.477,-54.832,324,1.2,1.1,2016-10-18,17:05,A,60,5.0       ,296.7,22.7
-4.468,-54.844,327.6,1.2,1.1,2016-10-18,17:05,A,73,5.0       ,297.2,29.8
-5.221,-60.248,322.1,3.2,1.7,2016-10-18,17:05,A,75,5.0       ,289.6,115.4
-5.225,-60.277,313.9,3.2,1.7,2016-10-18,17:05,A,57,5.0       ,288.8,65.5
-3.9,-50.924,357.2,1,1,2016-10-18,17:05,A,98,5.0       ,298.1,84.1
-3.901,-50.934,338.7,1,1,2016-10-18,17:05,A,84,5.0       ,298,42.6
-4.463,-54.879,331.3,1.2,1.1,2016-10-18,17:05,A,84,5.0       ,298,41
-4.637,-56.119,325.7,1.5,1.2,2016-10-18,17:05,A,79,5.0       ,297.3,38.5
-4.442,-54.803,340.7,1.2,1.1,2016-10-18,17:05,A,90,5.0       ,297,60.8
-4.444,-54.814,358,1.2,1.1,2016-10-18,17:05,A,99,5.0       ,297.8,111.9
-4.578,-55.771,317.1,1.4,1.2,2016-10-18,17:05,A,67,5.0       ,295,22.3
-4.628,-56.134,356.9,1.5,1.2,2016-10-18,17:05,A,98,5.0       ,295.1,145.4
-4.603,-56.192,347.6,1.5,1.2,2016-10-18,17:05,A,94,5.0       ,293.9,111.4
-4.246,-53.75,371.8,1.1,1,2016-10-18,17:05,A,100,5.0       ,299.5,140
-4.239,-53.748,366.4,1.1,1,2016-10-18,17:05,A,100,5.0       ,295.3,121.9
-4.506,-56.076,375.3,1.5,1.2,2016-10-18,17:05,A,100,5.0       ,296.7,242.9
-4.508,-56.089,370.9,1.5,1.2,2016-10-18,17:05,A,100,5.0       ,294.9,216.2
-4.495,-56.078,372.4,1.5,1.2,2016-10-18,17:05,A,100,5.0       ,297.2,226.5
-4.497,-56.091,370.4,1.5,1.2,2016-10-18,17:05,A,100,5.0       ,295.4,214.6
-4.303,-54.753,312.2,1.2,1.1,2016-10-18,17:05,A,53,5.0       ,295.7,11.5
-4.304,-54.763,318.1,1.2,1.1,2016-10-18,17:05,A,69,5.0       ,294.5,20.2
-4.306,-54.851,334.1,1.2,1.1,2016-10-18,17:05,A,86,5.0       ,295,46.9
-4.306,-54.857,318.4,1.2,1.1,2016-10-18,17:05,A,60,5.0       ,294.4,16.8
-4.466,-56.048,316.9,1.5,1.2,2016-10-18,17:05,A,46,5.0       ,292.8,21.6
-4.441,-56.025,326.2,1.5,1.2,2016-10-18,17:05,A,71,5.0       ,290.9,40.8
-4.215,-54.705,322.3,1.2,1.1,2016-10-18,17:05,A,75,5.0       ,295.4,24.9
-3.858,-52.235,321.3,1,1,2016-10-18,17:05,A,64,5.0       ,297,16.7
-4.316,-55.508,311.5,1.3,1.1,2016-10-18,17:05,A,49,5.0       ,295.3,11.1
-4.058,-53.766,327.1,1.1,1,2016-10-18,17:05,A,80,5.0       ,298.8,27.1
-3.744,-51.637,446.5,1,1,2016-10-18,17:05,A,100,5.0       ,309.2,656.3
-4.048,-53.767,367.1,1.1,1,2016-10-18,17:05,A,100,5.0       ,300.6,122.5
-4.142,-54.422,314,1.2,1.1,2016-10-18,17:05,A,59,5.0       ,297.3,11.9
-4.157,-54.601,340.6,1.2,1.1,2016-10-18,17:05,A,87,5.0       ,294.7,56
-4.279,-55.756,352.6,1.4,1.2,2016-10-18,17:05,A,96,5.0       ,294.1,120
-4.027,-54.159,364.4,1.1,1.1,2016-10-18,17:05,A,100,5.0       ,294.4,116.2
-4.104,-54.717,323.7,1.2,1.1,2016-10-18,17:05,A,67,5.0       ,294.8,23
-4.015,-54.106,316.9,1.1,1.1,2016-10-18,17:05,A,67,5.0       ,292.5,13.7
-3.993,-54.018,314.6,1.1,1,2016-10-18,17:05,A,45,5.0       ,297.4,10.1
-3.588,-51.573,395.8,1,1,2016-10-18,17:05,A,87,5.0       ,299.8,227.1
-3.852,-53.491,361.4,1.1,1,2016-10-18,17:05,A,94,5.0       ,299.2,97.9
-4.135,-55.607,350.9,1.4,1.2,2016-10-18,17:05,A,90,5.0       ,292.9,105.5
-4.243,-56.405,310.2,1.5,1.2,2016-10-18,17:05,A,32,5.0       ,277.1,22.5
-3.869,-53.737,330.9,1.1,1,2016-10-18,17:05,A,83,5.0       ,295.8,32.7
-4.137,-55.601,326.6,1.3,1.2,2016-10-18,17:05,A,80,5.0       ,290.4,37.9
-4.138,-55.613,319,1.4,1.2,2016-10-18,17:05,A,47,5.0       ,290.1,22.8
-3.996,-54.69,319.1,1.2,1.1,2016-10-18,17:05,A,64,5.0       ,293.9,18.3
-4.126,-55.602,328.1,1.3,1.2,2016-10-18,17:05,A,81,5.0       ,293.4,41.7
-4.128,-55.614,324.8,1.4,1.2,2016-10-18,17:05,A,74,5.0       ,291.8,34.5
-4.234,-56.357,319.4,1.5,1.2,2016-10-18,17:05,A,67,5.0       ,282,34.1
-4.081,-55.427,312.5,1.3,1.1,2016-10-18,17:05,A,52,5.0       ,291.6,13.7
-3.577,-52.267,359.6,1,1,2016-10-18,17:05,A,94,5.0       ,297.8,86.6
-3.557,-52.258,321.5,1,1,2016-10-18,17:05,A,62,5.0       ,295.3,13.4
-3.862,-54.387,318.7,1.1,1.1,2016-10-18,17:05,A,66,5.0       ,297.5,16.4
-4.012,-55.442,324.5,1.3,1.1,2016-10-18,17:05,A,78,5.0       ,290.6,34.9
-3.548,-52.259,419,1,1,2016-10-18,17:05,A,100,5.0       ,306,375.1
-3.776,-53.853,321.4,1.1,1,2016-10-18,17:05,A,74,5.0       ,289.7,20.8
-3.493,-52.002,416.4,1,1,2016-10-18,17:05,A,100,5.0       ,305.2,356.2
-4.939,-62.578,312.9,4.8,2,2016-10-18,17:05,A,56,5.0       ,291,94.4
-3.42,-51.812,342.4,1,1,2016-10-18,17:05,A,91,5.0       ,296.5,48.8
-4.94,-62.586,312.9,4.8,2,2016-10-18,17:05,A,56,5.0       ,291.5,84.4
-3.744,-54.276,315,1.1,1.1,2016-10-18,17:05,A,63,5.0       ,287.5,11.9
-2.361,-44.829,316.8,2.8,1.6,2016-10-18,17:05,A,26,5.0       ,295.3,31
-3.674,-54.123,314.9,1.1,1,2016-10-18,17:05,A,59,5.0       ,286.6,15
-3.908,-55.807,311.6,1.4,1.2,2016-10-18,17:05,A,37,5.0       ,279.4,22.8
-3.009,-49.641,314.6,1.2,1.1,2016-10-18,17:05,A,45,5.0       ,291.8,12.8
-3.627,-54.236,316.2,1.1,1.1,2016-10-18,17:05,A,57,5.0       ,282.5,18.1
-3.57,-54.211,311.3,1.1,1.1,2016-10-18,17:05,A,48,5.0       ,284.1,12.6
-3.381,-53.09,321.6,1,1,2016-10-18,17:05,A,73,5.0       ,297.8,15.6
-3.373,-53.101,318.5,1,1,2016-10-18,17:05,A,47,5.0       ,296.4,11
-3.946,-57.16,315,1.7,1.3,2016-10-18,17:05,A,16,5.0       ,275.4,33.6
-3.432,-61.356,316.6,3.6,1.8,2016-10-18,17:05,A,66,5.0       ,296,76.3
-3.437,-61.388,315.8,3.7,1.8,2016-10-18,17:05,A,65,5.0       ,294.7,69.5
-3.091,-59.094,328.4,2.4,1.5,2016-10-18,17:05,A,81,5.0       ,293.8,96.3
-3.075,-59.075,331.6,2.4,1.5,2016-10-18,17:05,A,84,5.0       ,294.7,116.1
-3.077,-59.096,315,2.4,1.5,2016-10-18,17:05,A,63,5.0       ,295,38.4
-2.827,-57.357,310.7,1.7,1.3,2016-10-18,17:05,A,39,5.0       ,288.6,17.8
-2.715,-56.625,317.2,1.5,1.2,2016-10-18,17:05,A,67,5.0       ,289.8,27.1
-2.269,-53.478,313.5,1,1,2016-10-18,17:05,A,56,5.0       ,295.6,8.3
-2.828,-57.347,313.8,1.7,1.3,2016-10-18,17:05,A,59,5.0       ,288.3,22.1
-3.08,-59.079,358,2.4,1.5,2016-10-18,17:05,A,99,5.0       ,295.8,300.8
-3.083,-59.1,314,2.4,1.5,2016-10-18,17:05,A,40,5.0       ,294.7,30.7
-2.713,-56.631,333.1,1.5,1.2,2016-10-18,17:05,A,80,5.0       ,290.7,65.7
-1.857,-50.795,336.8,1.1,1,2016-10-18,17:05,A,88,5.0       ,301.8,40.7
-3.041,-59.193,342.9,2.4,1.5,2016-10-18,17:05,A,91,5.0       ,293.7,185.4
